Out_of_Working_Hours_encoded_log,Out_of_Working_Hours_encoded_sqrt,numerical_max,Out_of_Working_Hours_encoded,user_access_rank,user_bin,numerical_range,numerical_std,pc_sqrt,user,user_sqrt,user_bin_ew,pc_cubed,pc,Rapid_file_access,pc_bin,numerical_min,pc_log,numerical_mean,user_access_frequency,user_log,user_cubed,Rapid_file_access_bin_ew,pc_squared,user_squared,pc_bin_ew
1.0000000826903709e-10,1.00000000005,1.6238122691549954,1,-1.2414446506308128,0,1.6238338106224421,1.6938371874359075,1.3786777305572555,-1.2180020307731403,-1.1928032629568281,0,-1.359406624015326,1.5584435746043845,0,3,0,1.1857811678191068,0.776944226803051,5,-0.9177443909079387,0.3253931950192641,0,1.8607494080583062,-1.0508335216362523,3
1.0000000826903709e-10,1.00000000005,1.3681379945315948,1,1.2390889489243933,1,1.3681593251614939,1.301929099199248,1.213375442452062,-0.09028731917582453,0.08957594606264795,1,0.3761122886938079,1.327481362349082,0,3,0,1.0759028903542716,1.1159942852326254,2,0.24905498365769607,0.6259049114366674,0,1.4790305577453327,-0.3630150217770989,3
1.0000000826903709e-10,1.00000000005,0.6353459413134521,1,-0.7115124725440188,1,0.6353666676585448,0.5550693475637861,0.7059786719865441,-0.06108632171152905,0.11548561744196235,1,-0.3176273208590832,0.6655169391247931,0,2,0,0.7143825933045881,0.551911002181652,4,0.26697257657830226,1.2653580083507352,0,0.5226858045629242,-0.3358319992450714,2
1.0000000826903709e-10,1.00000000005,1.1365520399966802,1,-1.0835925124772998,0,1.1361505771977574,1.1334812289808032,1.0587754791120425,-0.9294683653521255,-0.7882595015292535,0,0.09493553222313911,1.1182792262897334,1,3,1,0.969795627338618,0.5312412837719829,5,-0.4739698846580674,1.3778158659835622,3,1.1547280169975318,-0.9420267322425061,3
1.0000000826903709e-10,1.00000000005,-0.025181151639233706,1,-1.2327714562267738,3,-0.025160969986847043,0.17123775498132734,0.19347877610927283,1.4142593120797806,1.2162497830520909,3,-0.22489923169775133,0.06883274448836668,0,2,0,0.3050919047586064,0.7382718504236698,5,0.9123017104757766,-0.0025880033089805982,0,-0.16438347644866733,1.6533920103488298,2
1.0000000826903709e-10,1.00000000005,-0.14055152679987556,1,-1.2336387756671776,2,-0.14053144028575426,-0.11788701130732462,0.09701978971423764,0.6008029541458352,0.6520785303926395,2,0.16568680669615254,-0.03538656781857153,0,1,0,0.22218022777442584,0.25720082356636814,5,0.6067853813637935,0.07196758536353615,0,-0.26737185014762654,0.40722318774727617,1
1.0000000826903709e-10,1.00000000005,1.3558825334339444,1,-1.071450040311645,3,1.3559038539575807,1.313875171110179,1.2053142024490613,1.109734624237842,1.014643010594124,3,1.6444021914403801,1.316410446389737,0,3,0,1.0704518813279864,1.681744481058572,4,0.8082543773636355,0.8977853086900331,0,1.461357542136224,1.143879718793419,3
1.0000000826903709e-10,1.00000000005,0.5605453684071019,1,0.17315335666797774,3,0.5605660330691434,0.681581854839158,0.6509185922846742,1.614494723263521,1.3435654060547126,3,-1.5220214482025316,0.5979461762005145,0,2,0,0.6727170521686645,1.2963542474847392,2,0.9753985067702067,1.6637736430205772,0,0.4365501868022814,2.0164545811395116,2
-23.025850929940457,1e-05,-1.202973223334138,0,0.17228603722757382,2,-1.2029540129284382,-1.1276343273265965,-1.1800439159117315,0.2663820069952131,0.3919994338129729,2,1.2636022949347963,-1.1737821330174352,0,0,0,-1.1258932691809318,-0.8976363469351517,2,0.4490676396420834,-1.1658714475793994,0,-1.062764401234362,0.0014102406439774633,0
1.0000000826903709e-10,1.00000000005,1.6347999239321993,1,0.1714187177871699,0,1.6348214744604332,1.7419760567067213,1.3856630841515307,-1.4231042748675968,-1.5536756424160985,0,0.9675504440417875,1.5683692233955215,0,3,0,1.1903465234065955,0.6872643195094861,2,-1.415014018071335,0.020893319667045076,0,1.877710880063756,-1.100088769008869,3
1.0000000826903709e-10,1.00000000005,0.9637077783091251,1,-0.6768196949278621,0,0.9633061729770503,0.9600927691054063,0.9400909058966155,-1.0003850734797002,-0.8800696506799681,0,-1.2290584753879685,0.9621411356906943,1,3,1,0.886012096749062,0.360882798169709,3,-0.5666223352204304,1.0346115166481495,3,0.9259741670535372,-0.9730512013901248,3
-23.025850929940457,1e-05,0.41390243734211024,0,-1.0723173597520488,2,0.41392298107749215,0.33604320817318617,0.5409404225890535,0.025821408836969397,0.1913024128255096,2,0.0024256534717995333,0.46547694041110954,0,2,0,0.5879206425806873,0.41855798018378604,4,0.31852462554480077,-0.4405948891647755,0,0.2738589690156317,-0.25213060038472335,2
1.0000000826903709e-10,1.00000000005,-0.5804803199948506,1,-0.6776870143682661,1,-0.5804605962607081,-0.6491868979855168,-0.29521269189918387,-0.32945739364529225,-0.13183328594212335,1,-1.601093606456767,-0.4327942751867865,0,1,0,-0.13766763863629103,-0.5359162747659401,3,0.0892267656237296,-0.07251668002528933,0,-0.6136429474006804,-0.5678492594111325,1
1.0000000826903709e-10,1.00000000005,1.61958624808684,1,-1.2319041367863697,2,1.6196077860693687,1.5501417505151194,1.3759885361576205,0.15722589742629905,0.3025033140434407,2,-0.1282209822653319,1.5546260173770243,0,3,0,1.1840219666377172,1.4330410950325518,5,0.3918751379386698,-0.7029412069036741,0,1.8542379878975157,-0.11761519371281802,3
1.0000000826903709e-10,1.00000000005,0.6742253351404816,1,-0.6785543338086699,0,0.6742460935468212,0.6640472666877897,0.734332235596755,-1.074778090829215,-0.9811587947912203,0,1.1466248915622435,0.7006384656165086,0,2,0,0.7356394973888626,0.09651043205893957,3,-0.673706576545996,0.7378134639058394,0,0.5682971178452447,-1.002597376094102,2
1.0000000826903709e-10,1.00000000005,0.6970458489085206,1,-0.7123797919844227,1,0.6970666261334183,0.6311868005726519,0.7508919088665611,-0.4970154981427973,-0.29825864102212163,1,1.3221053197266444,0.7212532746442546,0,2,0,0.7479927509179124,0.3915539932292182,4,-0.03964747802716672,1.3266805357774838,0,0.5953366575505962,-0.6924448181825336,2
1.0000000826903709e-10,1.00000000005,0.7933991292624633,1,-0.6794216532490739,0,0.7934199859434946,0.8832455838880315,0.8201533766305036,-1.6212539005181732,-2.039158449509162,0,1.303925051103934,0.8082935794280711,0,2,0,0.7991760135024806,-0.07151437565837163,3,-2.3582275566807174,-0.06653844004497993,0,0.7116866161688223,-1.1255059652740522,2
1.0000000826903709e-10,1.00000000005,-0.08899406976837994,1,0.170551398346766,2,-0.08897394073825726,-0.1398229478487071,0.14041932917822603,0.14818749344925522,0.294979523513128,2,-1.3514177582348295,0.011187630355225036,0,1,0,0.25973680435887386,0.08084145197419032,2,0.38699386999192253,-0.9584197689218137,0,-0.221973215642484,-0.12717441984438901,2
1.0000000826903709e-10,1.00000000005,1.320383956461439,1,-1.239710011750005,2,1.3204052477117632,1.244235808297056,1.1818904969647803,0.33660345327839986,0.44829950016089404,2,-0.6489144649901891,1.2843429656799097,0,3,0,1.054562616034655,1.2830189452849525,5,0.48424873952112346,1.1411910569343313,0,1.410489015913572,0.08147538117674775,3
1.0000000826903709e-10,1.00000000005,1.5980335406392476,1,-0.6802889726894777,3,1.5980550608486936,1.5781313773425212,1.3622517691255531,1.4858712820517432,1.2622329097910279,3,-1.0048065650422464,1.5351564755174865,0,3,0,1.1750213917612968,2.053132647322629,3,0.9353143640656354,-1.771814986735041,0,1.8211353714625096,1.7806818388628376,3
1.0000000826903709e-10,1.00000000005,1.5097097003148001,1,0.16968407890636206,1,1.509731147689457,1.4719012045571278,1.3055703787083561,-0.43235614661471444,-0.23279381883876457,1,-0.9293916000541796,1.4553695294656546,0,3,0,1.1376266746515133,1.0636532240984629,2,0.012012977205540917,-1.58118301348424,0,1.6873245327715427,-0.6462102642734546,3
-23.025850929940457,1e-05,-1.8947728721911736,0,2.2313023887464754,1,-1.8947542322665742,-1.8697928141635658,-1.9075442842514074,-0.8717616322679226,-0.7164315206541437,1,1.6090573150262395,-1.621581595786807,0,0,0,-2.2333189055547407,-1.8344413264701604,1,-0.40428267216152186,1.7044132494909734,0,-1.2101616925874519,-0.9147220719475845,0
1.0000000826903709e-10,1.00000000005,-1.4020188156442563,1,1.908659556916218,1,-1.4019997693782014,-1.4450422708747996,-1.1816447121351927,-0.6902982908826578,-0.5047072274432305,1,1.2208253293141627,-1.1749274001856431,0,0,0,-1.1279711563579904,-1.3570375077178,1,-0.21161001006332117,-0.7004178814946591,0,-1.063260549856792,-0.8168194977968378,0
1.0000000826903709e-10,1.00000000005,0.2431711861886329,1,-0.635188361788474,2,0.24319158913332176,0.2053895740684911,0.4092607141376892,0.4735700366228334,0.5554544475405809,2,-0.11121411132990801,0.31124762842575043,0,2,0,0.4835058302302784,0.49890317593750033,3,0.5495914414689204,-1.379459772580756,0,0.09474459691385101,0.2455151026239074,2
1.0000000826903709e-10,1.00000000005,0.14597270162105916,1,-1.0541036515035664,2,0.14599302441263068,0.152367840463913,0.3324114766917608,0.719692729536181,0.740032941794776,2,-0.8000127262296581,0.22344381219646184,0,2,0,0.42104111036492353,0.5402426127568388,4,0.6575012080945464,1.7180587857624365,0,-0.002275495576826598,0.5664456782758479,2
1.0000000826903709e-10,1.00000000005,-0.7862875460140175,1,0.4949288690578314,3,-0.7862679919953888,-0.7645882886014791,-1.0636915079480833,0.9519101855617689,0.9059297566067838,3,1.3059596252132366,-1.0886506068472988,0,0,0,-0.9781912790649968,-0.4942434553916069,2,0.7498869399863606,-1.1360883440882386,0,-1.0241728796534906,0.9000619863067157,0
1.0000000826903709e-10,1.00000000005,0.3974209551763042,1,-0.6360556812288779,0,0.3974414853205054,0.40401442653594183,0.528404274588217,-1.3035192376328628,-1.3329659928166095,0,-0.7790131039165479,0.4505884672244041,0,2,0,0.5781181838661275,-0.23153800205581085,3,-1.0969024454831562,0.16354494029349154,0,0.2560849106158332,-1.074207686280785,2
1.0000000826903709e-10,1.00000000005,-1.0132248773739614,1,-0.6369230006692819,2,-1.013205510495437,-0.894977275238958,-0.7298593654536577,0.2552578174850053,0.38299133145175684,2,-0.749938175580331,-0.8237121352684887,0,1,0,-0.5871218969367895,-0.5969252823299638,3,0.44338239282803105,-1.51698846077916,0,-0.8824645758271584,-0.011022292069741275,1
1.0000000826903709e-10,1.00000000005,1.5659157805212667,1,0.4940615496174275,1,1.5659372742453348,1.5041361539507814,1.3417129334651134,-0.05969579802275308,0.11671381346148788,1,-0.26811332648104513,1.5061430405895475,0,3,0,1.161519030324852,1.286686153389894,2,0.2678180652374567,1.2963651510304233,0,1.7721336922839752,-0.33452576792137856,3
-23.025850929940457,1e-05,0.7224019753174529,0,-1.2874125809722206,0,0.7224227734518595,0.7548732164695491,0.7692208487685781,-1.3355012824747103,-1.3887778521694927,0,-1.037934546833515,0.7441586180084169,0,2,0,0.7616133163170443,0.009164202650337325,6,-1.172820796275843,0.1166897788952194,0,0.6256128260028859,-1.0819066727110271,2
1.0000000826903709e-10,1.00000000005,0.9687790035909115,1,0.4931942301770236,1,0.9688000048960459,0.8934776693127772,0.9436155568731057,-0.10975465081868818,0.07217627046441173,1,0.6347004131121284,0.9667222043635266,0,3,0,0.8885304816805272,0.7916130592228162,2,0.23693427727485425,0.21188565031154483,0,0.9325240215016466,-0.380874181213806,3
1.0000000826903709e-10,1.00000000005,0.31501354434727435,1,0.49232691073661966,1,0.3150340065355717,0.23322098975931646,0.46516827532740246,-0.31972372782386044,-0.12247470683041436,1,-0.5163466901334203,0.3761461012908768,0,2,0,0.5282328165587619,0.17518871503768052,2,0.09623961677899867,0.08207537283550133,0,0.16876387350231808,-0.5601325704619246,2
1.0000000826903709e-10,1.00000000005,-0.08561325291385563,1,-1.0783885958348762,0,-0.08559312109579845,-0.06126639070692982,0.14324842777111058,-1.5851002846099977,-1.9317460291007602,0,-0.7601209148467442,0.014241676137113335,0,1,0,0.26217056183776755,-0.7476141971875524,5,-2.109205902650725,-0.060164072592419335,0,-0.21896094535014207,-1.1224933184100445,2
1.0000000826903709e-10,1.00000000005,0.6687315077518796,1,-1.2371080534287933,1,0.6687522616278256,0.5939371307800304,0.7303365674077551,-0.3336289647116202,-0.13585389525744732,1,-0.5372396395652805,0.69567564122094,0,2,0,0.7326520063581302,0.44756226246832187,5,0.08620657064157333,-0.13812697391517423,0,0.5618171716988929,-0.571140318618876,2
1.0000000826903709e-10,1.00000000005,0.5318084251436453,1,-0.6377903201096857,2,0.5318290661082434,0.4590211387068719,0.6295827719024271,0.2107610594441741,0.3467070248535468,2,0.6917612233700271,0.5719867870544639,0,2,0,0.6564322785569902,0.6005848552108731,3,0.4203221100899617,0.8604593092920179,0,0.40402418653471045,-0.06006577976472841,2
1.0000000826903709e-10,1.00000000005,0.07370774135560217,1,1.907792237475814,2,0.07372800455507343,0.006420361043512489,0.27433175726654424,0.06336554843392073,0.2234814155954512,2,1.5515604220938417,0.15816358360859945,0,2,0,0.3730532559382903,0.16852106393778724,1,0.3400206304775396,0.503684212260443,0,-0.0720796648616037,-0.21467528889278037,2
1.0000000826903709e-10,1.00000000005,0.5550515410184998,1,-1.2379753728691971,1,0.5550722011501479,0.5073722607230517,0.6468476357261236,-0.8050164952066757,-0.6362262868414253,1,0.3567920883700601,0.592983351804946,0,2,0,0.6696159168571366,0.13184898288837407,5,-0.3291576216557505,-1.6041199313790087,0,0.43030770479507113,-0.8808362320071208,2
1.0000000826903709e-10,1.00000000005,-1.0871802460666806,1,-1.0619095264672018,1,-1.0871609401742237,-1.1645713078115785,-0.8104982522854421,-0.7250613831020571,-0.5437776628254647,1,1.6433891163803829,-0.8905193867472954,0,0,0,-0.6775176613037016,-1.125336631996508,4,-0.24583465126157938,-0.9961779038148687,0,-0.921281678154449,-0.8369896406185424,0
1.0000000826903709e-10,1.00000000005,0.09103442773503923,1,-1.0879291096793193,2,0.09105470522267488,0.020393270419809987,0.28833287259654844,0.024430885148193422,0.1901041091335294,2,1.5951795799117527,0.17381556824077696,0,2,0,0.38468414574757154,0.16352032561286725,5,0.3177197917394143,-0.4748136985509227,0,-0.05552395978879345,-0.25350281382456163,2
1.0000000826903709e-10,1.00000000005,-1.7401005010966868,1,-1.0887964291197232,0,-1.7400817336240832,-1.8267530533743879,-1.65105646402209,-1.2138304597068126,-1.1862636885638724,0,0.04513690027696066,-1.480331978374473,0,0,0,-1.8002083848788426,-1.874780615624515,5,-0.9097543193460246,0.334767654044553,0,-1.1737557306435096,-1.0495895173489245,0
1.0000000826903709e-10,1.00000000005,-0.4735619869705195,1,-0.5874857925662585,3,-0.473542175067948,-0.26699962209871064,-0.19593563484444051,1.0381226542658792,0.9656963905568536,3,0.4178845848140217,-0.336210077334569,0,1,0,-0.04289631944155869,0.20419299732221638,3,0.7821798526786858,0.18738635308489918,0,-0.5362556796468679,1.0315359124662977,1
1.0000000826903709e-10,1.00000000005,-0.03152018324146678,1,-0.5883531120066624,0,-0.03150000681645733,0.02546735563069071,0.1882397078019396,-1.7290194863983113,-2.5160062651716446,0,-1.3900669666907974,0.06310640864732613,0,2,0,0.30064059284345973,-0.7739514190321309,3,-4.099609042598835,-0.07247931057797109,0,-0.17017357467121616,-1.130183051250827,2
1.0000000826903709e-10,1.00000000005,-1.0706987639008745,1,-0.5892204314470664,2,-1.070679444417237,-0.8704754166096236,-0.7923388190443496,0.43880694440343404,0.5285772749012799,2,-0.8390117349721613,-0.8756309135605899,0,1,0,-0.6569486972105232,-0.5542523152906467,3,0.5333956639478664,1.043547689363478,0,-0.912811093964364,0.20289494711368333,0
1.0000000826903709e-10,1.00000000005,-1.4210359104509556,1,-0.5900877508874702,1,-1.4210168798670322,-1.3868958453420124,-1.2057761082938538,-0.39342148332898713,-0.19414527582477079,1,0.5917363953450078,-1.1921064077087649,0,0,0,-1.1594505702455782,-1.2296853717098382,3,0.041914152912580674,-1.0368478198486584,0,-1.0706294416838709,-0.6172510890051861,0
1.0000000826903709e-10,1.00000000005,-0.2009836280744975,1,-1.0896637485601273,1,-0.20096359139470565,-0.28488877422829556,0.045523114635198855,-0.6506683657525425,-0.46093827312574,1,0.6597569487068382,-0.08997763616982488,0,1,0,0.17706741417540775,-0.3905614807882661,5,-0.17393338337024739,-0.33883052789249335,0,-0.3192983718006176,-0.7930075981378768,1
-23.025850929940457,1e-05,-0.763889634352794,0,0.70048357643356,3,-0.7638700618640991,-0.8001689095916157,-1.2823421128563104,0.9887590633143322,0.931590014370707,3,-1.21866057462998,-1.24555220889181,0,0,0,-1.2613209746734437,-0.6139277926346917,2,0.7638137041384888,0.9907491141308206,0,-1.0926755118622236,0.9557518311034373,0
1.0000000826903709e-10,1.00000000005,1.2206498592529722,1,0.6996162569931561,2,1.2206710682592279,1.1448866594540417,1.1154812996872239,0.383881258696783,0.48567319844752926,2,0.5737566862584695,1.1942486151142049,0,3,0,1.009103380204697,1.2270106760458488,2,0.5072753582640548,-0.9589956663149191,0,1.2701367769596035,0.13692181633768877,3
1.0000000826903709e-10,1.00000000005,0.405872997312615,1,1.7109107245041246,0,0.4054709319713451,0.3762206456197479,0.534837618189948,-1.0427960459873675,-0.9370534692422053,0,1.3804787105972338,0.45822358167912486,1,2,1,0.5831522009112503,-0.0995185102779235,1,-0.6262992104360928,0.8578737383681414,3,0.2651869103900783,-0.9902715949341472,2
1.0000000826903709e-10,1.00000000005,-0.9675838498378834,1,0.6987489375527521,2,-0.967564445322243,-0.9774048857269839,-1.2845642319998267,0.6536428543193222,0.6914372139946232,2,-1.2672093912143452,-1.2470792317827541,0,0,0,-1.2643239089065084,-0.7756183318071043,2,0.6296347602833707,-1.341609983834135,0,-1.0932858429124395,0.4770204649498725,0
1.0000000826903709e-10,1.00000000005,1.4763241338763726,1,0.6978816181123483,2,1.4763455537201762,1.406705910574552,1.2839801294483058,0.06406081027830872,0.22407417153344758,2,-0.09215829750593055,1.4252108273695077,0,3,0,1.1232731031103462,1.2753511465200753,2,0.3404145016836646,0.5215441035329021,0,1.6375178046649006,-0.21397429596373085,3
-23.025850929940457,1e-05,-0.8061498450343478,0,0.6970142986719443,3,-0.8061303073948344,-0.8931950009051435,-1.7800428041034437,0.9192328788755334,0.8830278381188773,3,-1.0480387482051303,-1.5536290771397923,0,0,0,-2.0110705458060867,-0.9163057700148529,2,0.737377161701007,0.7691441479919439,0,-1.193807835428167,0.8513069692048768,0
1.0000000826903709e-10,1.00000000005,0.940042060327455,1,-0.7019719586995757,1,0.9400630379351459,0.9015413094703375,0.923607612306575,-0.7097656225255214,-0.5265065759427001,1,0.47136723329680297,0.9407628152174761,0,3,0,0.874209664776059,0.4812339005227831,4,-0.23063544058972724,-0.8684643752576983,0,0.8955374709418449,-0.8281973895321664,3
1.0000000826903709e-10,1.00000000005,-0.03236538745509785,1,-0.7011046392591718,3,-0.03234521172707203,0.21649427897048357,0.18754064266069168,1.5832079402660615,1.323926839994268,3,-1.5449583188220999,0.06234289720185405,0,2,0,0.300046196128376,0.8136163078524642,4,0.9657910104374036,-1.0715820312669904,0,-0.1709444333808344,1.958259561689137,2
1.0000000826903709e-10,1.00000000005,1.3529243186862356,1,-0.7002373198187679,0,1.3529456367704293,1.484088073096619,1.20336643220939,-1.640721232161037,-2.1031662903539328,0,0.2945471905093181,1.3137381563305848,0,3,0,1.069133477306246,0.3605494156147143,4,-2.522339660699095,-0.06881108815081712,0,1.457100197859544,-1.1268277533568363,3
1.0000000826903709e-10,1.00000000005,-0.15830081528612816,1,-0.5250387928571764,3,-0.15828074340866305,0.02061960965188829,0.08196611544324153,1.2348817562276797,1.0987334535556956,3,0.665300663648901,-0.0514203081734851,0,1,0,0.2090549836932774,0.5472436464117267,3,0.8522936097298022,1.7462316717996096,0,-0.28276702308718005,1.3470402637252261,1
1.0000000826903709e-10,1.00000000005,0.9746954330863291,1,0.9415983808658492,1,0.9747164392703488,0.9111217535336642,0.9477243285288681,-0.37534467537489946,-0.17638948501056853,1,-0.6254006356394128,0.9720667844818311,0,3,0,0.8914638534343887,0.6689282789847795,2,0.055507007609727745,-0.7732724120536592,0,0.9401778770862054,-0.6035198351273358,3
1.0000000826903709e-10,1.00000000005,-1.6606513050153655,1,0.9407310614254454,0,-1.660632472026301,-1.7350484102310524,-1.5319169992486599,-1.0608728539414551,-0.9618575959064922,0,1.3959208565688357,-1.4085619025000982,0,0,0,-1.6164987936699,-1.7387605331866915,2,-0.652825893363624,0.7886566212514835,0,-1.1516958078244977,-0.9973080780030913,0
1.0000000826903709e-10,1.00000000005,-0.3548107949553533,1,-0.7323281391137129,3,-0.35479088512658197,-0.19734731896290025,-0.4745441238905591,1.6617725286819043,1.3730691965588102,3,0.7816386547421971,-0.6003850374679068,0,1,0,-0.315913895189976,0.27253642109612275,4,0.9897484730953228,-1.592227084505499,0,-0.7376092440350136,2.1054242228221005,1
1.0000000826903709e-10,1.00000000005,0.9907543131453195,1,-1.2804740254489893,2,0.9907753325720282,0.9248139360446048,0.9588587510678629,0.5709066948371516,0.629613988348855,2,-1.5491283377620977,0.9865735019458006,0,3,0,0.8994002452775013,1.135330473422316,6,0.5936291783444663,-1.2008003592657008,0,0.9610197181986342,0.3684188638441396,3
1.0000000826903709e-10,1.00000000005,0.4282709089738385,1,-1.048032415420739,3,0.4282914645579421,0.5275343151392385,0.5518397717973273,1.4114782647022286,1.214453599760651,3,0.2826087862608068,0.4784566349841348,0,2,0,0.596420145926274,1.094657801712967,4,0.9113975537337217,-0.21949815012419852,0,0.28943857221023483,1.648506115114253,2
1.0000000826903709e-10,1.00000000005,-0.825166939841047,1,-0.5285080706187921,3,-0.8251474178836652,-0.8777746669299948,-1.406478592399648,0.887946095878074,0.8609688987388697,3,-0.17912856473471134,-1.3287749564482663,0,0,0,-1.4333126783097887,-0.7346122775427605,3,0.7252555490931224,-0.9492352469218214,0,-1.1243545997067539,0.805181849049405,0
1.0000000826903709e-10,1.00000000005,-1.7705278527874053,1,0.9398637419850414,1,-1.7705091104062125,-1.782925693401299,-1.6984894547419116,-0.8661995375128186,-0.7096342567514238,1,-0.3969136221619747,-1.5078183904114677,0,0,0,-1.8762266572945379,-1.7320928820867985,2,-0.39780854777280356,1.7382586328538454,0,-1.181568619975243,-0.9119926653870304,0
1.0000000826903709e-10,1.00000000005,-1.8643455205004549,1,-1.303891650339895,0,-1.864749457939752,-1.904446448669996,-1.852073641273214,-1.0462723552093074,-0.9417987714852672,0,-1.5226755273418937,-1.5925681608588682,1,0,1,-2.1348237764726994,-1.8921165084842375,7,-0.6313476873755314,0.8442850001702396,3,-1.2034423470065723,-0.9916388463042753,0
-23.025850929940457,1e-05,-0.07800641499117596,0,-0.529375390059196,0,-0.07798627690026609,-0.06537141030497964,0.14960645259079255,-1.5183551475487511,-1.760325767847574,0,0.5765434401599419,0.021113279146362008,0,2,0,0.2676337118950473,-0.7099419684731553,3,-1.765280838578516,-0.03886066889699979,0,-0.21216744739867552,-1.1150260740462645,2
1.0000000826903709e-10,1.00000000005,1.3144675269660215,1,1.527906322578898,0,1.3144888133374601,1.3527100217286616,1.1779757870593697,-1.1422184897348497,-1.0777084063206728,0,0.1453923635553286,1.2789983855616052,0,3,0,1.051899793287648,0.5692468950413746,1,-0.7814599453884221,0.519425335620499,0,1.4020575111092677,-1.0267284575344173,3
1.0000000826903709e-10,1.00000000005,-1.0377357995692627,1,-1.0471650959803351,0,-1.0377164529032634,-1.127941562137533,-0.7563471198694385,-1.004556644546028,-0.8856022211581476,0,1.150118749340874,-0.845853967187179,0,1,0,-0.6165482298343667,-1.2203506601699874,4,-0.5723411409551578,1.0163122504490607,0,-0.8955600746070984,-0.9747892668885908,1
1.0000000826903709e-10,1.00000000005,-0.3649532455189262,1,-0.5302427094996,3,-0.3649333440539584,-0.4435449099950735,-1.9298983594976302,1.6450862444165926,1.3626795519842434,3,1.4965503504212567,-1.633034267468888,0,0,0,-2.273838816710291,-0.6372645714843183,3,0.9847065901113308,0.6444869442903491,0,-1.2127060967320429,2.073881552664754,0
